conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,type_of_conflict2,c_epid,c_epno,c_ep_startyear,c_epterm,c_outcome,c_ep_endyear,c_ependdate,c_ependprec,c_ep_durcount,c_ep_dur,version,conflict_type,termination_outcome,any_support,support_count,support_label
338,Iran,Government of Iran,114,NA,PJAK,309,NA,2,NA,2021,1,1,3,1972-08-13,1,2018-07-20,1,630,NA,NA,NA,630,2,3,33808,8,2018,1,5,2021,2021-12-31,5,4,4,4.2024002,Intrastate,Other/Unclear,1,4,External Support
339,Iran,Government of Iran,114,NA,APCO,311,NA,1,Arabistan,1980,1,0,3,1979-05-30,1,1979-05-31,1,630,NA,NA,NA,630,2,3,33901,1,1979,1,5,1980,1980-12-31,5,2,2,4.2024002,Intrastate,Other/Unclear,1,1,External Support
340,Saudi Arabia,Government of Saudi Arabia,122,NA,JSM,312,NA,2,NA,1979,1,0,3,1979-11-20,1,1979-11-20,1,670,NA,NA,NA,670,2,3,34001,1,1979,1,3,1979,1979-12-04,1,1,1,4.2024002,Intrastate,Victory,1,1,External Support
341,Liberia,Government of Liberia,79,NA,Military faction (forces of Samuel Doe),506,NA,2,NA,1980,1,0,3,1980-04-12,1,1980-04-12,1,450,NA,NA,NA,450,4,3,34101,1,1980,1,4,1980,1980-04-14,1,1,1,4.2024002,Intrastate,Low Activity,1,8,External Support
342,Spain,Government of Spain,35,NA,ETA,313,NA,1,Basque,1982,1,0,3,1968-06-07,1,1978-10-22,1,230,NA,NA,NA,230,1,3,34201,1,1978,1,5,1982,1982-12-29,5,5,5,4.2024002,Intrastate,Other/Unclear,1,2,External Support
342,Spain,Government of Spain,35,NA,ETA,313,NA,1,Basque,1987,1,0,3,1968-06-07,1,1985-12-23,1,230,NA,NA,NA,230,1,3,34202,2,1985,1,2,1987,1987-12-31,5,3,3,4.2024002,Intrastate,Ceasefire,1,2,External Support
342,Spain,Government of Spain,35,NA,ETA,313,NA,1,Basque,1991,1,0,3,1968-06-07,1,1991-06-28,1,230,NA,NA,NA,230,1,3,34203,3,1991,1,5,1991,1991-12-13,1,1,1,4.2024002,Intrastate,Other/Unclear,1,2,External Support
343,Tunisia,Government of Tunisia,110,NA,R̩sistance Arm̩e Tunisienne,511,NA,2,NA,1980,1,0,3,1980-01-27,1,1980-01-28,2,616,NA,NA,NA,616,4,3,34301,1,1980,1,3,1980,1980-01-28,1,1,1,4.2024002,Intrastate,Victory,0,0,No External Support
344,Gambia,Government of Gambia,71,Government of Senegal,NRC,512,NA,2,NA,1981,1,0,4,1981-07-30,1,1981-07-30,1,420,433,NA,NA,420,4,3,34401,1,1981,1,3,1981,1981-08-05,1,1,1,4.2024002,Intl. Intrastate,Victory,1,1,External Support
345,South Africa,Government of South Africa,102,NA,ANC,513,NA,2,NA,1983,1,0,3,1978-02-01,1,1981-08-07,1,560,NA,NA,NA,560,4,3,34501,1,1981,1,5,1983,1983-12-31,5,3,3,4.2024002,Intrastate,Other/Unclear,1,5,External Support
345,South Africa,Government of South Africa,102,NA,ANC,513,NA,2,NA,1988,1,0,3,1978-02-01,1,1985-06-26,1,560,NA,NA,NA,560,4,3,34502,2,1985,1,5,1988,1988-12-31,5,4,4,4.2024002,Intrastate,Other/Unclear,1,5,External Support
346,"Argentina, United Kingdom",Government of Argentina,26,NA,Government of United Kingdom,28,NA,1,Malvinas/Falkland Islands,1982,1,0,2,1982-04-02,1,1982-05-02,1,160,NA,200,NA,"160, 200","1, 5",2,34601,1,1982,1,4,1982,1982-06-14,1,1,1,4.2024002,Interstate,Low Activity,1,1,External Support
347,India,Government of India,141,NA,PLA,314,NA,1,Manipur,1988,1,0,3,1979-04-26,1,1982-07-31,3,750,NA,NA,NA,750,3,3,34701,1,1982,1,5,1988,1988-12-31,5,7,7,4.2024002,Intrastate,Other/Unclear,1,4,External Support
347,India,Government of India,141,NA,PLA,314,NA,1,Manipur,1996,1,0,3,1979-04-26,1,1993-12-31,5,750,NA,NA,NA,750,3,3,34702,2,1993,1,2,1996,1996-12-19,1,4,4,4.2024002,Intrastate,Ceasefire,1,4,External Support
348,Kenya,Government of Kenya,91,NA,Military faction (forces of Hezekiah Ochuka),514,NA,2,NA,1982,1,0,3,1982-08-01,1,1982-08-01,1,501,NA,NA,NA,501,4,3,34801,1,1982,1,3,1982,1982-08-21,1,1,1,4.2024002,Intrastate,Victory,0,0,No External Support
349,"Chad, Nigeria",Government of Chad,87,NA,Government of Nigeria,84,NA,1,Lake Chad,1983,1,0,2,1983-04-18,1,1983-04-24,1,483,NA,475,NA,"475, 483",4,2,34901,1,1983,1,2,1983,1983-11-01,1,1,1,4.2024002,Interstate,Ceasefire,1,5,External Support
350,"Grenada, United States of America",Government of Grenada,9,NA,Government of United States of America,3,NA,2,NA,1983,1,0,2,1983-10-25,1,1983-10-25,1,55,NA,2,NA,"2, 55",5,2,35001,1,1983,1,4,1983,1983-10-27,1,1,1,4.2024002,Interstate,Low Activity,1,1,External Support
351,India,Government of India,141,NA,Sikh insurgents,319,NA,1,Punjab/Khalistan,1993,1,1,3,1981-09-20,1,1983-12-31,5,750,NA,NA,NA,750,3,3,35101,1,1983,1,5,1993,1993-12-24,2,11,11,4.2024002,Intrastate,Other/Unclear,0,0,No External Support
352,Sri Lanka,Government of Sri Lanka,145,NA,LTTE,320,NA,1,Eelam,2001,2,1,3,1975-07-27,1,1984-09-01,1,780,NA,NA,NA,780,3,3,35201,1,1984,1,2,2001,2001-12-12,1,18,18,4.2024002,Intrastate,Ceasefire,1,6,External Support
352,Sri Lanka,Government of Sri Lanka,145,NA,LTTE,320,NA,1,Eelam,2003,1,1,3,1975-07-27,1,2003-06-14,1,780,NA,NA,NA,780,3,3,35202,2,2003,1,5,2003,2003-08-09,1,1,1,4.2024002,Intrastate,Other/Unclear,1,6,External Support
352,Sri Lanka,Government of Sri Lanka,145,NA,LTTE,320,NA,1,Eelam,2009,2,1,3,1975-07-27,1,2005-12-02,1,780,NA,NA,NA,780,3,3,35203,3,2005,1,3,2009,2009-07-04,1,5,5,4.2024002,Intrastate,Victory,1,6,External Support
353,Cameroon,Government of Cameroon,83,NA,UPC,564,NA,2,NA,1961,1,1,3,1960-01-31,4,1960-01-31,4,471,NA,NA,NA,471,4,3,35301,1,1960,1,5,1961,1961-12-31,5,2,2,4.2024002,Intrastate,Other/Unclear,1,8,External Support
353,Cameroon,Government of Cameroon,83,NA,Military faction (forces of Ibrahim Saleh),515,NA,2,NA,1984,1,1,3,1960-01-31,4,1984-04-06,1,471,NA,NA,NA,471,4,3,35302,2,1984,1,3,1984,1984-04-09,1,1,1,4.2024002,Intrastate,Victory,1,8,External Support
353,Cameroon,Government of Cameroon,83,NA,JAS,1051,NA,2,NA,2017,1,1,3,1960-01-31,4,2015-01-12,1,471,NA,NA,NA,471,4,3,35303,3,2015,1,5,2017,2017-12-03,2,3,3,4.2024002,Intrastate,Other/Unclear,1,8,External Support
353,Cameroon,Government of Cameroon,83,NA,JAS,1051,NA,2,NA,2020,1,1,3,1960-01-31,4,2020-09-29,1,471,NA,NA,NA,471,4,3,35304,4,2020,1,5,2020,2020-12-31,5,1,1,4.2024002,Intrastate,Other/Unclear,1,8,External Support
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,2013,1,1,3,1983-05-01,1,1984-08-15,1,640,NA,NA,NA,640,2,3,35401,1,1984,1,2,2013,2013-02-26,1,30,30,4.2024002,Intrastate,Ceasefire,1,7,External Support
355,"Burkina Faso, Mali",Government of Burkina Faso,78,NA,Government of Mali,72,NA,1,Agacher Strip,1985,1,0,2,1985-12-25,1,1985-12-26,2,439,NA,432,NA,"432, 439",4,2,35501,1,1985,1,1,1985,1985-12-31,1,1,1,4.2024002,Interstate,Peace Agreement,1,2,External Support
356,"Laos, Thailand",Government of Laos,149,NA,Government of Thailand,147,NA,1,Common Border,1988,1,0,2,1982-06-16,1,1986-12-31,5,812,NA,800,NA,"800, 812",3,2,35601,1,1986,1,2,1988,1988-02-17,1,3,3,4.2024002,Interstate,Ceasefire,0,0,No External Support
357,Suriname,Government of Suriname,19,NA,SLA,760,NA,2,NA,1987,1,0,3,1986-08-21,1,1987-10-12,1,115,NA,NA,NA,115,5,3,35701,1,1987,1,2,1987,1987-12-31,5,1,1,4.2024002,Intrastate,Ceasefire,0,0,No External Support
358,Togo,Government of Togo,82,NA,MTD,516,NA,2,NA,1986,1,0,3,1986-09-23,2,1986-09-23,2,461,NA,NA,NA,461,4,3,35801,1,1986,1,3,1986,1986-09-24,1,1,1,4.2024002,Intrastate,Victory,0,0,No External Support
359,South Yemen,Government of South Yemen,124,NA,YSP - AFI,324,NA,2,NA,1986,2,1,3,1986-01-13,1,1986-01-13,1,680,NA,NA,NA,680,2,3,35901,1,1986,1,4,1986,1986-01-20,1,1,1,4.2024002,Intrastate,Low Activity,0,0,No External Support
360,Burkina Faso,Government of Burkina Faso,78,NA,Popular Front,517,NA,2,NA,1987,1,0,3,1987-10-15,1,1987-10-15,1,439,NA,NA,NA,439,4,3,36001,1,1987,1,4,1987,1987-10-15,1,1,1,4.2024002,Intrastate,Low Activity,0,0,No External Support
361,"Chad, Libya",Government of Chad,87,NA,Government of Libya,111,NA,1,Aozou strip,1987,2,1,2,1987-08-08,1,1987-08-08,1,483,NA,620,NA,"483, 620",4,2,36101,1,1987,1,2,1987,1987-09-12,1,1,1,4.2024002,Interstate,Ceasefire,1,5,External Support
362,Comoros,Government of Comoros,107,NA,Presidential guard,518,NA,2,NA,1989,1,0,3,1989-11-27,2,1989-11-29,1,581,NA,NA,NA,581,4,3,36201,1,1989,1,4,1989,1989-11-29,1,1,1,4.2024002,Intrastate,Low Activity,0,0,No External Support
363,Ethiopia,Government of Ethiopia,97,NA,ALF,519,NA,1,Afar,1976,1,0,3,1975-06-30,3,1975-06-30,3,530,NA,NA,NA,530,4,3,36301,1,1975,1,5,1976,1976-12-31,5,2,2,4.2024002,Intrastate,Other/Unclear,1,4,External Support
363,Ethiopia,Government of Ethiopia,97,NA,ARDUF,520,NA,1,Afar,1996,1,0,3,1975-06-30,3,1996-12-31,5,530,NA,NA,NA,530,4,3,36302,2,1996,1,5,1996,1996-12-31,5,1,1,4.2024002,Intrastate,Other/Unclear,1,4,External Support
365,India,Government of India,141,NA,ULFA,326,NA,1,Assam,1990,1,0,3,1983-12-31,5,1990-11-30,2,750,NA,NA,NA,750,3,3,36501,1,1990,1,2,1990,1990-11-30,2,1,1,4.2024002,Intrastate,Ceasefire,1,5,External Support
365,India,Government of India,141,NA,ULFA,326,NA,1,Assam,2010,1,1,3,1983-12-31,5,1994-12-31,5,750,NA,NA,NA,750,3,3,36502,2,1994,1,2,2010,2010-10-16,1,17,17,4.2024002,Intrastate,Ceasefire,1,5,External Support
366,Indonesia,Government of Indonesia,155,NA,GAM,327,NA,1,Aceh,1991,1,0,3,1989-05-02,3,1990-06-06,1,850,NA,NA,NA,850,3,3,36601,1,1990,1,3,1991,1991-12-28,1,2,2,4.2024002,Intrastate,Victory,1,1,External Support
366,Indonesia,Government of Indonesia,155,NA,GAM,327,NA,1,Aceh,2005,1,1,3,1989-05-02,3,1999-06-01,1,850,NA,NA,NA,850,3,3,36602,2,1999,1,1,2005,2005-10-12,1,7,7,4.2024002,Intrastate,Peace Agreement,1,1,External Support
367,Panama,Government of Panama,16,NA,Military faction (forces of Mois̩s Giroldi),761,NA,2,NA,1989,1,0,3,1989-10-03,1,1989-10-03,1,95,NA,NA,NA,95,5,3,36701,1,1989,1,3,1989,1989-10-03,1,1,1,4.2024002,Intrastate,Victory,1,1,External Support
368,"Panama, United States of America",Government of Panama,16,NA,Government of United States of America,3,NA,2,NA,1989,1,0,2,1989-12-16,1,1989-12-23,2,95,NA,2,NA,"2, 95",5,2,36801,1,1989,1,4,1989,1989-12-23,2,1,1,4.2024002,Interstate,Low Activity,0,0,No External Support
369,Papua New Guinea,Government of Papua New Guinea,157,NA,BRA,328,NA,1,Bougainville,1990,1,0,3,1989-04-06,1,1990-02-07,1,910,NA,NA,NA,910,3,3,36901,1,1990,1,1,1990,1990-10-01,1,1,1,4.2024002,Intrastate,Peace Agreement,1,3,External Support
369,Papua New Guinea,Government of Papua New Guinea,157,NA,BRA,328,NA,1,Bougainville,1996,1,0,3,1989-04-06,1,1992-08-02,1,910,NA,NA,NA,910,3,3,36902,2,1992,1,2,1996,1996-11-28,1,5,5,4.2024002,Intrastate,Ceasefire,1,3,External Support
371,"Iraq, Kuwait",Government of Iraq,116,NA,Government of Kuwait,125,"Government of Argentina, Government of Australia, Government of Bahrain, Government of Bangladesh, Government of Belgium, Government of Canada, Government of Czechoslovakia, Government of Denmark, Government of Egypt, Government of France, Government of Greece, Government of Honduras, Government of Italy, Government of Morocco, Government of Netherlands, Government of Niger, Government of Norway, Government of Oman, Government of Pakistan, Government of Portugal, Government of Qatar, Government of Saudi Arabia, Government of Senegal, Government of Sierra Leone, Government of Spain, Government of Syria, Government of Turkey, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America",1,Kuwait,1991,2,1,2,1990-08-02,1,1990-08-02,1,645,NA,690,"160, 2, 20, 200, 210, 211, 220, 230, 235, 315, 325, 350, 385, 390, 433, 436, 451, 600, 640, 651, 652, 670, 692, 694, 696, 698, 770, 771, 900, 91","645, 690",2,2,37101,1,1990,1,4,1991,1991-03-01,1,2,2,4.2024002,Interstate,Low Activity,1,2,External Support
372,Mali,Government of Mali,72,NA,FPLA,934,NA,1,Azawad,1991,1,0,3,1990-06-28,1,1990-07-21,2,432,NA,NA,NA,432,4,3,37201,1,1990,1,5,1991,1991-11-09,6,2,2,4.2024002,Intrastate,Other/Unclear,1,5,External Support
372,Mali,Government of Mali,72,NA,FIAA,522,NA,1,Azawad,1994,1,0,3,1990-06-28,1,1994-10-04,1,432,NA,NA,NA,432,4,3,37202,2,1994,1,2,1994,1994-12-18,1,1,1,4.2024002,Intrastate,Ceasefire,1,5,External Support
372,Mali,Government of Mali,72,NA,ATNMC,523,NA,1,Azawad,2009,1,0,3,1990-06-28,1,2007-08-31,1,432,NA,NA,NA,432,4,3,37203,3,2007,1,3,2009,2009-01-22,1,3,3,4.2024002,Intrastate,Victory,1,5,External Support
372,Mali,Government of Mali,72,NA,CMA,1158,NA,1,Azawad,2012,1,0,3,1990-06-28,1,2012-01-24,1,432,NA,NA,NA,432,4,3,37204,4,2012,1,4,2012,2012-03-31,1,1,1,4.2024002,Intrastate,Low Activity,1,5,External Support
372,Mali,Government of Mali,72,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Djibouti, Government of DR Congo (Zaire), Government of Egypt, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Madagascar, Government of Mauritania, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Portugal, Government of Romania, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)",CMA,1158,NA,1,Azawad,2015,1,1,4,1990-06-28,1,2014-05-17,1,432,"2, 200, 210, 211, 220, 225, 235, 260, 305, 316, 325, 346, 360, 366, 367, 371, 375, 380, 385, 390, 404, 420, 433, 434, 435, 436, 437, 438, 439, 450, 451, 452, 461, 471, 475, 483, 490, 501, 516, 517, 522, 580, 616, 640, 651, 663, 678, 710, 760, 771, 790, 811, 850, 92",NA,NA,432,4,3,37205,5,2014,1,1,2015,2015-05-18,1,2,2,4.2024002,Intl. Intrastate,Peace Agreement,1,5,External Support
373,Niger,Government of Niger,75,NA,CRA,525,NA,1,Air and Azawad,1994,1,0,3,1994-01-19,1,1994-05-16,1,436,NA,NA,NA,436,4,3,37301,1,1994,1,1,1994,1994-09-26,1,1,1,4.2024002,Intrastate,Peace Agreement,0,0,No External Support
374,Rwanda,Government of Rwanda,94,NA,FPR,527,NA,2,NA,1994,2,1,3,1990-10-01,1,1990-10-03,1,517,NA,NA,NA,517,4,3,37401,1,1990,1,4,1994,1994-07-04,1,5,5,4.2024002,Intrastate,Low Activity,1,6,External Support
374,Rwanda,Government of Rwanda,94,NA,FDLR-FOCA,528,NA,2,NA,2002,1,1,3,1990-10-01,1,1996-07-12,1,517,NA,NA,NA,517,4,3,37402,2,1996,1,5,2002,2002-03-01,1,7,7,4.2024002,Intrastate,Other/Unclear,1,6,External Support
374,Rwanda,Government of Rwanda,94,Government of DR Congo (Zaire),FDLR-FOCA,528,NA,2,NA,2012,1,1,4,1990-10-01,1,2009-02-16,1,517,490,NA,NA,517,4,3,37403,3,2009,1,5,2012,2012-12-02,1,4,4,4.2024002,Intl. Intrastate,Other/Unclear,1,6,External Support
374,Rwanda,Government of Rwanda,94,Government of DR Congo (Zaire),FDLR-FOCA,528,NA,2,NA,2016,1,1,4,1990-10-01,1,2016-03-29,2,517,490,NA,NA,517,4,3,37404,4,2016,1,5,2016,2016-11-15,2,1,1,4.2024002,Intl. Intrastate,Other/Unclear,1,6,External Support
375,Senegal,Government of Senegal,73,NA,MFDC,529,NA,1,Casamance,1990,1,0,3,1988-12-31,3,1990-08-31,2,433,NA,NA,NA,433,4,3,37501,1,1990,1,2,1990,1990-12-31,5,1,1,4.2024002,Intrastate,Ceasefire,1,5,External Support
375,Senegal,Government of Senegal,73,NA,MFDC,529,NA,1,Casamance,1993,1,0,3,1988-12-31,3,1992-09-01,1,433,NA,NA,NA,433,4,3,37502,2,1992,1,2,1993,1993-11-16,1,2,2,4.2024002,Intrastate,Ceasefire,1,5,External Support
375,Senegal,Government of Senegal,73,NA,MFDC,529,NA,1,Casamance,1995,1,0,3,1988-12-31,3,1995-04-27,1,433,NA,NA,NA,433,4,3,37503,3,1995,1,5,1995,1995-12-01,4,1,1,4.2024002,Intrastate,Other/Unclear,1,5,External Support
375,Senegal,Government of Senegal,73,NA,MFDC,529,NA,1,Casamance,1998,1,1,3,1988-12-31,3,1997-03-18,1,433,NA,NA,NA,433,4,3,37504,4,1997,1,5,1998,1998-11-02,1,2,2,4.2024002,Intrastate,Other/Unclear,1,5,External Support
375,Senegal,Government of Senegal,73,NA,MFDC,529,NA,1,Casamance,2001,1,1,3,1988-12-31,3,2000-04-11,1,433,NA,NA,NA,433,4,3,37505,5,2000,1,5,2001,2001-12-07,1,2,2,4.2024002,Intrastate,Other/Unclear,1,5,External Support
375,Senegal,Government of Senegal,73,NA,MFDC,529,NA,1,Casamance,2003,1,1,3,1988-12-31,3,2003-01-20,3,433,NA,NA,NA,433,4,3,37506,6,2003,1,1,2003,2003-10-11,1,1,1,4.2024002,Intrastate,Peace Agreement,1,5,External Support
375,Senegal,Government of Senegal,73,NA,MFDC,529,NA,1,Casamance,2011,1,1,3,1988-12-31,3,2011-12-20,1,433,NA,NA,NA,433,4,3,37507,7,2011,1,5,2011,2011-12-30,3,1,1,4.2024002,Intrastate,Other/Unclear,1,5,External Support
376,Russia (Soviet Union),Government of Russia (Soviet Union),57,NA,Republic of Armenia,330,NA,1,Nagorno-Karabakh,1991,1,0,3,1990-01-19,3,1990-08-31,3,365,NA,NA,NA,365,1,3,37601,1,1990,1,6,1991,1991-12-21,1,2,2,4.2024002,Intrastate,Ongoing,0,0,No External Support
377,Russia (Soviet Union),Government of Russia (Soviet Union),57,NA,APF,331,NA,1,Azerbaijan,1990,1,0,3,1990-01-20,2,1990-01-23,2,365,NA,NA,NA,365,1,3,37701,1,1990,1,3,1990,1990-01-27,1,1,1,4.2024002,Intrastate,Victory,0,0,No External Support
378,Trinidad and Tobago,Government of Trinidad and Tobago,8,NA,Jamaat al-Muslimeen,762,NA,2,NA,1990,1,0,3,1990-07-27,1,1990-08-02,2,52,NA,NA,NA,52,5,3,37801,1,1990,1,3,1990,1990-08-02,1,1,1,4.2024002,Intrastate,Victory,1,1,External Support
379,Djibouti,Government of Djibouti,96,NA,FRUD,530,NA,2,NA,1994,1,0,3,1991-11-12,2,1991-11-13,2,522,NA,NA,NA,522,4,3,37901,1,1991,1,1,1994,1994-03-04,2,4,4,4.2024002,Intrastate,Peace Agreement,1,5,External Support
379,Djibouti,Government of Djibouti,96,NA,FRUD-C,531,NA,2,NA,1999,1,0,3,1991-11-12,2,1999-07-24,1,522,NA,NA,NA,522,4,3,37902,2,1999,1,1,1999,1999-08-31,3,1,1,4.2024002,Intrastate,Peace Agreement,1,5,External Support
380,Georgia,Government of Georgia,63,NA,Zviadists,333,NA,2,NA,1993,1,0,3,1991-12-22,1,1991-12-28,2,372,NA,NA,NA,372,1,3,38001,1,1991,1,3,1993,1993-11-16,2,3,3,4.2024002,Intrastate,Victory,0,0,No External Support
381,Haiti,Government of Haiti,6,NA,Military faction (forces of Himmler Rebu and Guy Francois),763,NA,2,NA,1989,1,0,3,1989-04-03,1,1989-04-08,2,41,NA,NA,NA,41,5,3,38101,1,1989,1,3,1989,1989-04-08,1,1,1,4.2024002,Intrastate,Victory,0,0,No External Support
381,Haiti,Government of Haiti,6,NA,Military faction (forces of Raol C̩dras),764,NA,2,NA,1991,1,0,3,1989-04-03,1,1991-10-02,2,41,NA,NA,NA,41,5,3,38102,2,1991,1,4,1991,1991-10-02,1,1,1,4.2024002,Intrastate,Low Activity,0,0,No External Support
382,Sierra Leone,Government of Sierra Leone,80,NA,RUF,532,NA,2,NA,2001,1,1,3,1991-03-23,1,1991-04-01,1,451,NA,NA,NA,451,4,3,38201,1,1991,1,1,2001,2001-12-20,2,11,11,4.2024002,Intrastate,Peace Agreement,1,6,External Support
383,Turkey,Government of Turkey,115,NA,DHKP-C,334,NA,2,NA,1993,1,0,3,1987-12-31,5,1991-07-13,1,640,NA,NA,NA,640,2,3,38301,1,1991,1,5,1993,1993-12-31,5,3,3,4.2024002,Intrastate,Other/Unclear,1,7,External Support
383,Turkey,Government of Turkey,115,NA,TKP-ML,8179,NA,2,NA,2000,1,0,3,1987-12-31,5,2000-04-25,1,640,NA,NA,NA,640,2,3,38302,2,2000,1,5,2000,2000-12-31,5,1,1,4.2024002,Intrastate,Other/Unclear,1,7,External Support
383,Turkey,Government of Turkey,115,NA,MKP,335,NA,2,NA,2005,1,0,3,1987-12-31,5,2005-06-17,1,640,NA,NA,NA,640,2,3,38303,3,2005,1,3,2005,2005-10-17,1,1,1,4.2024002,Intrastate,Victory,1,7,External Support
384,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),49,NA,Republic of Slovenia,336,NA,1,Slovenia,1991,1,0,3,1991-06-27,1,1991-06-28,1,345,NA,NA,NA,345,1,3,38401,1,1991,1,2,1991,1991-07-03,1,1,1,4.2024002,Intrastate,Ceasefire,0,0,No External Support
385,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),49,NA,Republic of Croatia,337,NA,1,Croatia,1992,1,1,3,1991-07-09,1,1991-07-27,1,345,NA,NA,NA,345,1,3,38501,1,1991,1,6,1992,1992-04-06,1,2,2,4.2024002,Intrastate,Ongoing,1,3,External Support
386,Algeria,Government of Algeria,109,NA,AQIM,539,NA,2,NA,2020,1,1,3,1985-08-27,1,2020-12-01,1,615,NA,NA,NA,615,4,3,38601,1,2020,1,5,2020,2020-12-31,5,1,1,4.2024002,Intrastate,Other/Unclear,1,4,External Support
387,Angola,Government of Angola,99,NA,FLEC-FAC,541,NA,1,Cabinda,1992,1,0,3,1989-08-04,1,1991-12-31,5,540,NA,NA,NA,540,4,3,38701,1,1991,1,5,1992,1992-12-31,5,2,2,4.2024002,Intrastate,Other/Unclear,1,4,External Support
387,Angola,Government of Angola,99,NA,FLEC-FAC,541,NA,1,Cabinda,1998,1,0,3,1989-08-04,1,1994-12-31,5,540,NA,NA,NA,540,4,3,38702,2,1994,1,5,1998,1998-12-31,5,5,5,4.2024002,Intrastate,Other/Unclear,1,4,External Support
387,Angola,Government of Angola,99,NA,FLEC-FAC,541,NA,1,Cabinda,2004,1,0,3,1989-08-04,1,2002-11-12,1,540,NA,NA,NA,540,4,3,38703,3,2002,1,5,2004,2004-12-31,5,3,3,4.2024002,Intrastate,Other/Unclear,1,4,External Support
387,Angola,Government of Angola,99,NA,FLEC-FAC,541,NA,1,Cabinda,2007,1,0,3,1989-08-04,1,2007-12-31,5,540,NA,NA,NA,540,4,3,38704,4,2007,1,5,2007,2007-12-31,5,1,1,4.2024002,Intrastate,Other/Unclear,1,4,External Support
387,Angola,Government of Angola,99,NA,FLEC-FAC,541,NA,1,Cabinda,2009,1,0,3,1989-08-04,1,2009-12-31,5,540,NA,NA,NA,540,4,3,38705,5,2009,1,5,2009,2009-12-31,5,1,1,4.2024002,Intrastate,Other/Unclear,1,4,External Support
387,Angola,Government of Angola,99,NA,FLEC-FAC-TN,7412,NA,1,Cabinda,2017,1,0,3,1989-08-04,1,2016-12-31,5,540,NA,NA,NA,540,4,3,38706,6,2016,1,5,2017,2017-12-31,5,2,2,4.2024002,Intrastate,Other/Unclear,1,4,External Support
387,Angola,Government of Angola,99,NA,FLEC-FAC-TN,7412,NA,1,Cabinda,2020,1,0,3,1989-08-04,1,2019-12-31,5,540,NA,NA,NA,540,4,3,38707,7,2019,1,5,2020,2020-12-31,5,2,2,4.2024002,Intrastate,Other/Unclear,1,4,External Support
387,Angola,Government of Angola,99,NA,FLEC-FAC-TN,7412,NA,1,Cabinda,2022,1,0,3,1989-08-04,1,2022-12-31,5,540,NA,NA,NA,540,4,3,38708,8,2022,1,5,2022,2022-12-31,5,1,1,4.2024002,Intrastate,Other/Unclear,1,4,External Support
388,Azerbaijan,Government of Azerbaijan,64,NA,Republic of Artsakh,338,NA,1,Artsakh (Nagorno-Karabakh),1994,2,1,3,1991-12-29,1,1991-12-30,1,373,NA,NA,NA,373,1,3,38801,1,1991,1,2,1994,1994-07-15,1,4,4,4.2024002,Intrastate,Ceasefire,1,5,External Support
388,Azerbaijan,Government of Azerbaijan,64,NA,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),1998,1,1,4,1991-12-29,1,1997-04-20,2,373,NA,NA,371,373,1,3,38802,2,1997,1,5,1998,1998-12-31,5,2,2,4.2024002,Intl. Intrastate,Other/Unclear,1,5,External Support
388,Azerbaijan,Government of Azerbaijan,64,NA,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2005,1,1,4,1991-12-29,1,2005-12-05,1,373,NA,NA,371,373,1,3,38803,3,2005,1,5,2005,2005-12-05,5,1,1,4.2024002,Intl. Intrastate,Other/Unclear,1,5,External Support
388,Azerbaijan,Government of Azerbaijan,64,NA,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2008,1,1,4,1991-12-29,1,2008-12-31,5,373,NA,NA,371,373,1,3,38804,4,2008,1,5,2008,2008-12-31,5,1,1,4.2024002,Intl. Intrastate,Other/Unclear,1,5,External Support
388,Azerbaijan,Government of Azerbaijan,64,NA,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2012,1,1,4,1991-12-29,1,2012-09-25,1,373,NA,NA,371,373,1,3,38805,5,2012,1,5,2012,2012-09-25,1,1,1,4.2024002,Intl. Intrastate,Other/Unclear,1,5,External Support
