conflict_id,country,location,side_a,side_b,year,region_label,intensity_level,intensity_label,conflict_type_label,lat,lon
404,Pakistan,Pakistan,Government of Pakistan,"Lashkar-e-Islam, TTP, TTP - TA",2012,Asia,2,War,Intrastate,34,90
413,Ethiopia,Ethiopia,Government of Ethiopia,OLF,2012,Africa,1,Minor Conflict,Intrastate,-2,22
416,Central African Republic,Central African Republic,Government of Central African Republic,Seleka,2012,Africa,1,Minor Conflict,Internationalized Intrastate,-2,22
418,United States of America,United States of America,Government of United States of America,al-Qaida,2012,Americas,1,Minor Conflict,Internationalized Intrastate,-14,-60
423,Thailand,Thailand,Government of Thailand,Patani insurgents,2012,Asia,1,Minor Conflict,Intrastate,34,90
432,Russia,Russia (Soviet Union),Government of Russia (Soviet Union),Forces of the Caucasus Emirate,2012,Europe,1,Minor Conflict,Intrastate,54,25
11345,South Sudan,South Sudan,Government of South Sudan,"SPLM/A - IO, SSDM/A - Cobra Faction",2013,Africa,1,Minor Conflict,Intrastate,-2,22
11346,Libya,Libya,Government of Libya,ASL,2013,Africa,1,Minor Conflict,Intrastate,-2,22
11347,Mali,Mali,Government of Mali,"Ansar Dine, AQIM, MUJAO, Signed-in-Blood Battalion",2013,Africa,1,Minor Conflict,Internationalized Intrastate,-2,22
11487,Malaysia,Malaysia,Government of Malaysia,Sultanate of Sulu,2013,Asia,1,Minor Conflict,Intrastate,34,90
13042,Syria,Syria,Government of Syria,PYD,2013,Middle East,1,Minor Conflict,Intrastate,29,42
13604,Syria,Syria,Government of Syria,IS,2013,Middle East,2,War,Intrastate,29,42
209,Philippines,Philippines,Government of Philippines,CPP,2013,Asia,1,Minor Conflict,Intrastate,34,90
218,India,"India, Pakistan",Government of India,Government of Pakistan,2013,Asia,1,Minor Conflict,Interstate,34,90
221,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),DKBA 5,2013,Asia,1,Minor Conflict,Intrastate,34,90
222,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),PSLF,2013,Asia,1,Minor Conflict,Intrastate,34,90
227,India,India,Government of India,CPI-Maoist,2013,Asia,1,Minor Conflict,Intrastate,34,90
230,Yemen (North Yemen),Yemen (North Yemen),Government of Yemen (North Yemen),AQAP,2013,Middle East,1,Minor Conflict,Internationalized Intrastate,29,42
231,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KIO,2013,Asia,1,Minor Conflict,Intrastate,34,90
259,Iraq,Iraq,Government of Iraq,IS,2013,Middle East,2,War,Intrastate,29,42
264,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),"RCSS, SSPP",2013,Asia,1,Minor Conflict,Intrastate,34,90
265,Democratic Republic of Congo,DR Congo (Zaire),Government of DR Congo (Zaire),Kata Katanga,2013,Africa,1,Minor Conflict,Internationalized Intrastate,-2,22
283,Democratic Republic of Congo,DR Congo (Zaire),Government of DR Congo (Zaire),"APCLS, Forces of Paul Joseph Mukungubila, M23",2013,Africa,2,War,Internationalized Intrastate,-2,22
289,Colombia,Colombia,Government of Colombia,"ELN, FARC",2013,Americas,1,Minor Conflict,Intrastate,-14,-60
297,Nigeria,Nigeria,Government of Nigeria,JAS,2013,Africa,2,War,Internationalized Intrastate,-2,22
299,Syria,Syria,Government of Syria,Syrian insurgents,2013,Middle East,2,War,Intrastate,29,42
308,Philippines,Philippines,Government of Philippines,"ASG, BIFM, MNLF - NM",2013,Asia,1,Minor Conflict,Intrastate,34,90
309,Sudan,Sudan,Government of Sudan,SRF,2013,Africa,1,Minor Conflict,Intrastate,-2,22
314,Uganda,Uganda,Government of Uganda,"ADF, LRA",2013,Africa,1,Minor Conflict,Internationalized Intrastate,-2,22
325,Pakistan,Pakistan,Government of Pakistan,BLA,2013,Asia,1,Minor Conflict,Intrastate,34,90
329,Ethiopia,Ethiopia,Government of Ethiopia,ONLF,2013,Africa,1,Minor Conflict,Intrastate,-2,22
332,Mozambique,Mozambique,Government of Mozambique,Renamo,2013,Africa,1,Minor Conflict,Intrastate,-2,22
333,Afghanistan,Afghanistan,Government of Afghanistan,"Hizb-i Islami-yi Afghanistan, Taleban",2013,Asia,2,War,Internationalized Intrastate,34,90
337,Somalia,Somalia,Government of Somalia,Al-Shabaab,2013,Africa,1,Minor Conflict,Internationalized Intrastate,-2,22
343,Tunisia,Tunisia,Government of Tunisia,AQIM,2013,Africa,1,Minor Conflict,Intrastate,-2,22
354,Turkey,Turkey,Government of Turkey,PKK,2013,Middle East,1,Minor Conflict,Intrastate,29,42
364,India,India,Government of India,Kashmir insurgents,2013,Asia,1,Minor Conflict,Intrastate,34,90
386,Algeria,Algeria,Government of Algeria,AQIM,2013,Africa,1,Minor Conflict,Intrastate,-2,22
404,Pakistan,Pakistan,Government of Pakistan,"Lashkar-e-Islam, TTP",2013,Asia,2,War,Intrastate,34,90
413,Ethiopia,Ethiopia,Government of Ethiopia,OLF,2013,Africa,1,Minor Conflict,Intrastate,-2,22
